DATE,Open,High,Low,Close,Volume
2012-10-03,            na,            na,            na,            na,            na
2012-10-02,            na,            na,            na,            na,            na
2012-10-01,            na,            na,            na,            na,            na
2012-09-28,            na,            na,            na,            na,            na
2012-09-27,            na,            na,            na,            na,            na
2012-09-26,            na,            na,            na,            na,            na
2012-09-25,            na,            na,            na,            na,            na
2012-09-24,            na,            na,            na,            na,            na
2012-09-21,            na,            na,            na,            na,            na
2012-09-20,            na,            na,            na,            na,            na
2012-09-19,            na,            na,            na,            na,            na
2012-09-18,            na,            na,            na,            na,            na
2012-09-17,            na,            na,            na,            na,            na
2012-09-14,            na,            na,            na,            na,            na
2012-09-13,            na,            na,            na,            na,            na
2012-09-12,            na,            na,            na,            na,            na
2012-09-11,            na,            na,            na,            na,            na
2012-09-10,            na,            na,            na,            na,            na
2012-09-07,            na,            na,            na,            na,            na
2012-09-06,            na,            na,            na,            na,            na
2012-09-05,            na,            na,            na,            na,            na
2012-09-04,            na,            na,            na,            na,            na
2012-09-03,            na,            na,            na,            na,            na
2012-08-31,            na,            na,            na,            na,            na
2012-08-30,            na,            na,            na,            na,            na
2012-08-29,            na,            na,            na,            na,            na
2012-08-28,            na,            na,            na,            na,            na
2012-08-27,            na,            na,            na,            na,            na
2012-08-24,            na,            na,            na,            na,            na
2012-08-23,            na,            na,            na,            na,            na
2012-08-22,            na,            na,            na,            na,            na
2012-08-21,            na,            na,            na,            na,            na
2012-08-20,            na,            na,            na,            na,            na
2012-08-17,            na,            na,            na,            na,            na
2012-08-16,            na,            na,            na,            na,            na
2012-08-15,            na,            na,            na,            na,            na
2012-08-14,            na,            na,            na,            na,            na
2012-08-13,            na,            na,            na,            na,            na
2012-08-10,            na,            na,            na,            na,            na
2012-08-09,            na,            na,            na,            na,            na
2012-08-08,            na,            na,            na,            na,            na
2012-08-07,            na,            na,            na,            na,            na
2012-08-06,            na,            na,            na,            na,            na
2012-08-03,            na,            na,            na,            na,            na
2012-08-02,            na,            na,            na,            na,            na
2012-08-01,            na,            na,            na,            na,            na
2012-07-31,            na,            na,            na,            na,            na
2012-07-30,            na,            na,            na,            na,            na
2012-07-27,            na,            na,            na,            na,            na
2012-07-26,            na,            na,            na,            na,            na
2012-07-25,            na,            na,            na,            na,            na
2012-07-24,            na,            na,            na,            na,            na
2012-07-23,            na,            na,            na,            na,            na
2012-07-20,            na,            na,            na,            na,            na
2012-07-19,            na,            na,            na,            na,            na
2012-07-18,            na,            na,            na,            na,            na
2012-07-17,            na,            na,            na,            na,            na
2012-07-16,            na,            na,            na,            na,            na
2012-07-13,            na,            na,            na,            na,            na
2012-07-12,            na,            na,            na,            na,            na
2012-07-11,            na,            na,            na,            na,            na
2012-07-10,            na,            na,            na,            na,            na
2012-07-09,            na,            na,            na,            na,            na
2012-07-06,            na,            na,            na,            na,            na
2012-07-05,            na,            na,            na,            na,            na
2012-07-04,            na,            na,            na,            na,            na
2012-07-03,            na,            na,            na,            na,            na
2012-07-02,            na,            na,            na,            na,            na
2012-06-29,            na,            na,            na,            na,            na
2012-06-28,            na,            na,            na,            na,            na
2012-06-27,            na,            na,            na,            na,            na
2012-06-26,            na,            na,            na,            na,            na
2012-06-25,            na,            na,            na,            na,            na
2012-06-22,            na,            na,            na,            na,            na
2012-06-21,            na,            na,            na,            na,            na
2012-06-20,            na,            na,            na,            na,            na
2012-06-19,            na,            na,            na,            na,            na
2012-06-18,            na,            na,            na,            na,            na
2012-06-15,            na,            na,            na,            na,            na
2012-06-14,            na,            na,            na,            na,            na
2012-06-13,            na,            na,            na,            na,            na
2012-06-12,            na,            na,            na,            na,            na
2012-06-11,            na,            na,            na,            na,            na
2012-06-08,            na,            na,            na,            na,            na
2012-06-07,            na,            na,            na,            na,            na
2012-06-06,            na,            na,            na,            na,            na
2012-06-05,            na,            na,            na,            na,            na
2012-06-04,            na,            na,            na,            na,            na
2012-06-01,            na,            na,            na,            na,            na
2012-05-31,            na,            na,            na,            na,            na
2012-05-30,            na,            na,            na,            na,            na
2012-05-29,            na,            na,            na,            na,            na
2012-05-28,            na,            na,            na,            na,            na
2012-05-25,            na,            na,            na,            na,            na
2012-05-24,            na,            na,            na,            na,            na
2012-05-23,            na,            na,            na,            na,            na
2012-05-22,            na,            na,            na,            na,            na
2012-05-21,            na,            na,            na,            na,            na
2012-05-18,            na,            na,            na,            na,            na
2012-05-17,            na,            na,            na,            na,            na
2012-05-16,            na,            na,            na,            na,            na
2012-05-15,            na,            na,            na,            na,            na
2012-05-14,            na,            na,            na,            na,            na
2012-05-11,            na,            na,            na,            na,            na
2012-05-10,            na,            na,            na,            na,            na
2012-05-09,            na,            na,            na,            na,            na
2012-05-08,            na,            na,            na,            na,            na
2012-05-07,            na,            na,            na,            na,            na
2012-05-04,            na,            na,            na,            na,            na
2012-05-03,            na,            na,            na,            na,            na
2012-05-02,            na,            na,            na,            na,            na
2012-05-01,            na,            na,            na,            na,            na
2012-04-30,            na,            na,            na,            na,            na
2012-04-27,            na,            na,            na,            na,            na
2012-04-26,            na,            na,            na,            na,            na
2012-04-25,            na,            na,            na,            na,            na
2012-04-24,            na,            na,            na,            na,            na
2012-04-23,            na,            na,            na,            na,            na
2012-04-20,            na,            na,            na,            na,            na
2012-04-19,            na,            na,            na,            na,            na
2012-04-18,            na,            na,            na,            na,            na
2012-04-17,            na,            na,            na,            na,            na
2012-04-16,            na,            na,            na,            na,            na
2012-04-13,            na,            na,            na,            na,            na
2012-04-12,            na,            na,            na,            na,            na
2012-04-11,            na,            na,            na,            na,            na
2012-04-10,            na,            na,            na,            na,            na
2012-04-09,            na,            na,            na,            na,            na
2012-04-06,            na,            na,            na,            na,            na
2012-04-05,            na,            na,            na,            na,            na
2012-04-04,            na,            na,            na,            na,            na
2012-04-03,            na,            na,            na,            na,            na
2012-04-02,            na,            na,            na,            na,            na
2012-03-30,            na,            na,            na,            na,            na
2012-03-29,            na,            na,            na,            na,            na
2012-03-28,            na,            na,            na,            na,            na
2012-03-27,            na,            na,            na,            na,            na
2012-03-26,            na,            na,            na,            na,            na
2012-03-23,            na,            na,            na,            na,            na
2012-03-22,            na,            na,            na,            na,            na
2012-03-21,            na,            na,            na,            na,            na
2012-03-20,            na,            na,            na,            na,            na
2012-03-19,            na,            na,            na,            na,            na
2012-03-16,            na,            na,            na,            na,            na
2012-03-15,            na,            na,            na,            na,            na
2012-03-14,            na,            na,            na,            na,            na
2012-03-13,            na,            na,            na,            na,            na
2012-03-12,            na,            na,            na,            na,            na
2012-03-09,            na,            na,            na,            na,            na
2012-03-08,            na,            na,            na,            na,            na
2012-03-07,            na,            na,            na,            na,            na
2012-03-06,            na,            na,            na,            na,            na
2012-03-05,            na,            na,            na,            na,            na
2012-03-02,            na,            na,            na,            na,            na
2012-03-01,            na,            na,            na,            na,            na
2012-02-29,            na,            na,            na,            na,            na
2012-02-28,            na,            na,            na,            na,            na
2012-02-27,            na,            na,            na,            na,            na
2012-02-24,            na,            na,            na,            na,            na
2012-02-23,            na,            na,            na,            na,            na
2012-02-22,            na,            na,            na,            na,            na
2012-02-21,            na,            na,            na,            na,            na
2012-02-20,            na,            na,            na,            na,            na
2012-02-17,            na,            na,            na,            na,            na
2012-02-16,            na,            na,            na,            na,            na
2012-02-15,            na,            na,            na,            na,            na
2012-02-14,            na,            na,            na,            na,            na
2012-02-13,            na,            na,            na,            na,            na
2012-02-10,            na,            na,            na,            na,            na
2012-02-09,            na,            na,            na,            na,            na
2012-02-08,            na,            na,            na,            na,            na
2012-02-07,            na,            na,            na,            na,            na
2012-02-06,            na,            na,            na,            na,            na
2012-02-03,            na,            na,            na,            na,            na
2012-02-02,            na,            na,            na,            na,            na
2012-02-01,            na,            na,            na,            na,            na
2012-01-31,            na,            na,            na,            na,            na
2012-01-30,            na,            na,            na,            na,            na
2012-01-27,            na,            na,            na,            na,            na
2012-01-26,            na,            na,            na,            na,            na
2012-01-25,            na,            na,            na,            na,            na
2012-01-24,            na,            na,            na,            na,            na
2012-01-23,            na,            na,            na,            na,            na
2012-01-20,12623.8,12763.8,12568.4,12720.5,3912620
2012-01-19,12578.2,12678.6,12518.5,12624,4465890
2012-01-18,12474.8,12607.7,12424.3,12579,4096160
2012-01-17,12423.1,12607.4,12423.1,12482.1,4010490
2012-01-16,            na,            na,            na,            na,            na
2012-01-13,12470,12470,12288.4,12422.1,3692370
2012-01-12,12450,12526.8,12354.4,12471,4019890
2012-01-11,12459.4,12503.9,12345.2,12449.5,3968120
2012-01-10,12394.5,12554.8,12394.5,12462.5,4221960
2012-01-09,12360.2,12445.7,12305.2,12392.7,3371600
2012-01-06,12407.8,12457.8,12305.2,12359.9,3656830
2012-01-05,12417.1,12436,12283.9,12415.7,4315950
2012-01-04,12392.4,12474.9,12291.4,12418.4,3592580
2012-01-03,12221.2,12534.3,12221.2,12397.4,3943710
2012-01-02,            na,            na,            na,            na,            na
2011-12-30,12286.3,12313.3,12190.2,12217.6,2271850
2011-12-29,12152.3,12302.4,12152.3,12287,2278130
2011-12-28,12288.9,12312.6,12126.7,12151.4,2349980
2011-12-27,12293.5,12357.4,12241.6,12291.4,2130590
2011-12-26,            na,            na,            na,            na,            na
2011-12-23,12169.9,12310.2,12151.7,12294,2233830
2011-12-22,12107.6,12225.7,12065.7,12169.7,3492250
2011-12-21,12103.3,12180.6,11963.8,12107.7,3582780
2011-12-20,11769.1,12131.8,11769.1,12103.6,4055590
2011-12-19,11866.6,11961.7,11728.5,11766.3,3659820
2011-12-16,11870.2,12018.6,11791.3,11866.4,5345800
2011-12-15,11825.4,12001.7,11815.1,11868.8,3810340
2011-12-14,11949.8,11984.2,11753.8,11823.5,4298290
2011-12-13,12018.7,12187.1,11895,11954.9,4121570
2011-12-12,12181.1,12181.1,11915,12021.4,3600570
2011-12-09,11995.9,12230.7,11995.9,12184.3,3830610
2011-12-08,12195.9,12212.3,11963.1,11997.7,4298370
2011-12-07,12144.4,12266.3,12024.2,12196.4,4160540
2011-12-06,12097.8,12232,12046.9,12150.1,3734230
2011-12-05,12021.5,12234.5,12020.8,12097.8,4148060
2011-12-02,12022.4,12191.6,11972.1,12019.4,4144310
2011-12-01,12046.2,12122.6,11916.4,12020,3818680
2011-11-30,11559.6,12067.4,11559.6,12045.7,5801910
2011-11-29,11523.5,11667.2,11478.3,11555.6,3992650
2011-11-28,11232.5,11599.8,11232.5,11523,3920750
2011-11-25,11252.1,11381.1,11192.8,11231.8,1664200
2011-11-24,            na,            na,            na,            na,            na
2011-11-23,11492.7,11436.4,11242.8,11257.6,3798940
2011-11-22,11542.2,11612.5,11402.9,11493.7,3911710
2011-11-21,11795.6,11693.4,11434.5,11547.3,4050070
2011-11-18,11769.4,11892,11707.3,11796.2,3827610
2011-11-17,11905.7,11975.9,11659.4,11770.7,4596450
2011-11-16,12084.7,12122,11872.8,11905.6,4085010
2011-11-15,12077.9,12206,11959.8,12096.2,3599300
2011-11-14,12153,12192.7,12013.1,12079,3219680
2011-11-11,11897.7,12212.1,11897.7,12153.7,3329830
2011-11-10,11780,11984.1,11776.6,11893.8,4002760
2011-11-09,12166.3,12166.3,11726.9,11780.9,4659740
2011-11-08,12055.5,12203.5,11982.5,12170.2,3908490
2011-11-07,11982.9,12105.5,11866.7,12068.4,3429740
2011-11-04,12043.4,12043.4,11833.4,11983.2,3830650
2011-11-03,11835.6,12078.4,11828.4,12044.5,4849140
2011-11-02,11658.6,11912,11658.6,11836,4110530
2011-11-01,11951.6,11951.6,11562.6,11658,5645540
2011-10-31,12229.2,12229.3,11943.4,11955,4310210
2011-10-28,12207.4,12303.2,12096.7,12231.1,4536690
2011-10-27,11872.1,12299,11872.1,12208.6,6367610
2011-10-26,11707.8,11937.2,11676.5,11869,4873530
2011-10-25,11912.7,11925.8,11664.1,11706.6,4473970
2011-10-24,11808,11985.4,11775,11913.6,4309380
2011-10-21,11543.2,11841,11620.6,11808.8,4980770
2011-10-20,11502.1,11623.3,11378.2,11541.8,4870290
2011-10-19,11577.6,11696.1,11428,11504.6,4846390
2011-10-18,11396.2,11665.5,11396.2,11577.1,4840170
2011-10-17,11643.4,11643.4,11366.7,11397,4300700
2011-10-14,11479,11681.6,11479,11644.5,4116690
2011-10-13,11518.1,11545.3,11338.8,11478.1,4436270
2011-10-12,11417.3,11647.4,11417.3,11518.9,5355361
2011-10-11,11432.6,11491.5,11312.7,11416.3,4424500
2011-10-10,11104.6,11448.5,11104.6,11433.2,4446800
2011-10-07,11123.4,11282.7,11025.9,11103.1,5580380
2011-10-06,10940,11147,10834.1,11123.3,5098330
2011-10-05,10800.4,10987.8,10682.6,10940,2510620
2011-10-04,10650.3,10832.9,10362.3,10808.7,3714670
2011-10-03,10912,11008.1,10640.6,10655.3,5670340
2011-09-30,11152.3,11173.4,10892.3,10913.4,4416790
2011-09-29,11012.8,11288.7,10955.4,11154,5285740
2011-09-28,11189.1,11344.9,10990.6,11010.9,4787920
2011-09-27,11045.4,11398.2,11045.4,11190.7,5548130
2011-09-26,10771.9,11067.4,10750.4,11043.9,4762830
2011-09-23,10732.8,10844.6,10593.9,10771.5,5639930
2011-09-22,11121.9,11121.9,10572.2,10733.8,6703140
2011-09-21,11408.6,11509.8,11102.5,11124.8,4728550
2011-09-20,11401.4,11581.3,11340.2,11408.7,4315610
2011-09-19,11506.7,11506.7,11229,11401,4254190
2011-09-16,11433.5,11582.2,11381.8,11509.1,5248890
2011-09-15,11247.6,11460.7,11247.6,11433.2,4479730
2011-09-14,11106.8,11393.8,10986.6,11246.7,4986740
2011-09-13,11055,11176.2,10961,11105.9,4681370
2011-09-12,10990,11082.1,10789.9,11061.1,5168550
2011-09-09,11294.5,11294.5,10919.2,10992.1,4586370
2011-09-08,11414.6,11504.4,11243.6,11295.8,4465170
2011-09-07,11138,11432.9,11138,11414.9,4441040
2011-09-06,11237.2,11237.2,10890.1,11139.3,5103980
2011-09-05,            na,            na,            na,            na,            na
2011-09-02,11492.1,11492.1,11180.7,11240.3,4401740
2011-09-01,11613.3,11733.1,11471,11493.6,4780410
2011-08-31,11560.6,11739.4,11512.1,11613.5,5267840
2011-08-30,11532.1,11641.3,11409.9,11560,4572570
2011-08-29,11286.6,11568.1,11286.6,11539.3,4228070
2011-08-26,11145.2,11347.5,10922.9,11284.5,5035320
2011-08-25,11321,11437.9,11083.4,11149.8,5748420
2011-08-24,11175.7,11345.5,11078.6,11320.7,5315310
2011-08-23,10854.6,11189.1,10837.9,11176.8,5013170
2011-08-22,10820.4,11075,10800.1,10854.7,5436260
2011-08-19,10989.6,11099.3,10749.8,10817.7,5167560
2011-08-18,11406.3,11406.3,10830.6,10990.6,3234810
2011-08-17,11392,11550.4,11306.2,11410.2,4388340
2011-08-16,11479.1,11479.1,11279.7,11405.9,5071600
2011-08-15,11269.9,11521.7,11269.9,11482.9,4272850
2011-08-12,11143.4,11402.8,11116.3,11269,5640380
2011-08-11,10729.9,11286.4,10729.9,11143.3,3685050
2011-08-10,11227.9,11227.9,10662,10719.9,5018070
2011-08-09,10810.9,11251.1,10588.6,11239.8,2366660
2011-08-08,11433.9,11433.9,10779.1,10809.9,2615150
2011-08-05,11384.3,11634,11126.3,11444.6,5454590
2011-08-04,11893.8,11893.8,11365.7,11383.7,4266530
2011-08-03,11863.9,11957.6,11678.7,11896.4,6446940
2011-08-02,12130.2,12153,11857.9,11866.6,5206290
2011-08-01,12144.3,12320.9,11978.6,12132.5,4967390
2011-07-29,12239.3,12262.7,12044.2,12143.2,5061190
2011-07-28,12302,12412.5,12201,12240.1,4951800
2011-07-27,12498.7,12499.5,12275.4,12302.6,3479040
2011-07-26,12592.1,12618.1,12457.3,12501.3,4007050
2011-07-25,12679.7,12683,12509.6,12592.8,3536890
2011-07-22,12724.7,12768.3,12605.6,12681.2,3522830
2011-07-21,12567.1,12794,12567.1,12724.4,4837430
2011-07-20,12583.8,12654.4,12499.4,12571.9,3767420
2011-07-19,12386,12636.6,12386,12587.4,4304600
2011-07-18,12475.1,12475.1,12276.6,12385.2,4118160
2011-07-15,12437.8,12539.2,12374.8,12479.7,4242760
2011-07-14,12492.7,12602.3,12398.9,12437.1,4358570
2011-07-13,12447.3,12635.5,12447.3,12491.6,4060080
2011-07-12,12505.5,12603.8,12423.3,12446.9,4227890
2011-07-11,12655.8,12655.8,12443.4,12505.8,3879130
2011-07-08,12717.9,12717.9,12541.3,12657.2,3594360
2011-07-07,12628.4,12753.9,12628.4,12719.5,4069530
2011-07-06,12562.5,12668,12507.8,12626,3564190
2011-07-05,12583,12642.9,12504.1,12569.9,3722320
2011-07-04,            na,            na,            na,            na,            na
2011-07-01,12412.1,12614.6,12375.6,12582.8,3796930
2011-06-30,12262.1,12464.6,12262.1,12414.3,4200500
2011-06-29,12187.6,12311,12148.9,12261.4,4347540
2011-06-28,12042.3,12225.9,12042.3,12188.7,3681500
2011-06-27,11934.7,12113.5,11907.7,12043.6,3479070
2011-06-24,12049.2,12082.7,11893,11934.6,3665340
2011-06-23,12108.5,12108.5,11841.2,12050,4983450
2011-06-22,12189.6,12242.3,12082.4,12109.7,3718420
2011-06-21,12081.3,12249,12059.5,12190,4056150
2011-06-20,12004.3,12129.5,11942.1,12080.4,3464660
2011-06-17,11962.6,12109.1,11952.6,12004.4,4916460
2011-06-16,11896.1,12023.4,11822,11961.5,3846250
2011-06-15,12075.2,12075.2,11841.9,11897.3,4070500
2011-06-14,11951.4,12156.5,11951.4,12076.1,3500280
2011-06-13,11945.3,12066.5,11883.2,11953,4132520
2011-06-10,12124.2,12124.2,11912,11951.9,3846250
2011-06-09,12049.5,12205.5,12038.5,12124.4,3332510
2011-06-08,12066.5,12145.2,11981.3,12048.9,3970810
2011-06-07,12090.2,12214.5,12055.6,12070.8,3846250
2011-06-06,12151.2,12201.4,12045.8,12090,3555980
2011-06-03,12247.9,12247.9,12062,12151.3,3505030
2011-06-02,12289.6,12359.3,12171.4,12248.6,3762170
2011-06-01,12569.3,12569.3,12273.4,12290.1,4241090
2011-05-31,12443.4,12611.7,12443.4,12569.8,4696240
2011-05-30,            na,            na,            na,            na,            na
2011-05-27,12398.1,12519.4,12382.9,12441.6,3124560
2011-05-26,12391.6,12456.1,12285.8,12402.8,3259470
2011-05-25,12355.5,12462.3,12271.9,12394.7,4109670
2011-05-24,12381.9,12465.8,12315.4,12356.2,3846250
2011-05-23,12511.3,12511.3,12292.5,12381.3,3255580
2011-05-20,12604.6,12630.1,12454,12512,4066020
2011-05-19,12561.5,12673.8,12506.7,12605.3,3626110
2011-05-18,12471.8,12595.6,12402.2,12560.2,3922030
2011-05-17,12541.2,12591.5,12342.3,12479.6,4053970
2011-05-16,12594.8,12676.7,12482.1,12548.4,3846250
2011-05-13,12695.7,12749.1,12522.8,12595.8,3426660
2011-05-12,12629.8,12746.1,12498,12695.9,3777210
2011-05-11,12745.9,12748.2,12577.2,12630,3846250
2011-05-10,12685.1,12806.6,12665.5,12760.4,4223740
2011-05-09,12637.8,12751.4,12591.6,12684.7,4265250
2011-05-06,12580.8,12788.8,12580.8,12638.7,4223740
2011-05-05,12723.7,12757.3,12504.9,12584.2,3846250
2011-05-04,12806.3,12852.8,12632.5,12723.6,4223740
2011-05-03,12806.4,12891.4,12700.7,12807.5,4223740
2011-05-02,12810.2,12928.5,12754.5,12807.4,3846250
2011-04-29,12763.4,12885.9,12711.9,12810.5,3479070
2011-04-28,12689.8,12807.4,12617.4,12763.3,4036820
2011-04-27,12592.2,12729.4,12518.6,12691,4051570
2011-04-26,12480.9,12652.2,12448.3,12595.4,3908060
2011-04-25,12506,12547.5,12401,12479.9,2142130
2011-04-22,            na,            na,            na,            na,            na
2011-04-21,12453.6,12563.9,12377.8,12506,3587240
2011-04-20,12279.2,12531,12279.2,12453.5,4236280
2011-04-19,12201.4,12320.5,12163.3,12266.8,3886300
2011-04-18,12339.7,12339.8,12093.9,12201.6,4223740
2011-04-15,12285.5,12402.6,12238.3,12341.8,4223740
2011-04-14,12270.2,12332.7,12138,12285.2,3872630
2011-04-13,12263.7,12372.9,12203.6,12271,3850860
2011-04-12,12381,12381,12185.1,12263.6,4275490
2011-04-11,12380.4,12476.9,12319.4,12381.1,3478970
2011-04-08,12409.8,12475,12310.5,12380.1,3582810
2011-04-07,12426.5,12471.7,12307.6,12409.5,4005600
2011-04-06,12386.7,12499,12347.1,12426.8,4223740
2011-04-05,12402.1,12474.5,12320.3,12393.9,3852280
2011-04-04,12374.6,12445.8,12331.4,12400,4223740
2011-04-01,12321,12454.5,12301.1,12376.7,4223740
2011-03-31,12350.8,12423,12277.1,12319.7,3566270
2011-03-30,12280.1,12413.4,12271.5,12350.6,3809570
2011-03-29,12193.9,12310.4,12141.7,12279,3482580
2011-03-28,12221.2,12272.9,12197.9,12197.9,3215170
2011-03-25,12170.7,12290.3,12143.6,12220.6,4223740
2011-03-24,12087.5,12221.1,12064.6,12170.6,4223740
2011-03-23,12018.4,12131.9,11936.7,12086,3842350
2011-03-22,12036.4,12096,11965.4,12018.6,3576550
2011-03-21,11860.1,12117.9,11860.1,12036.5,4223730
2011-03-18,11777.2,11971.1,11777.2,11858.5,4685500
2011-03-17,11614.8,11842.6,11614.8,11774.6,4134950
2011-03-16,11854.1,11862.1,11548.1,11613.3,5833000
2011-03-15,11988.7,11988.7,11648.5,11855.4,5201400
2011-03-14,12042.1,12058.4,11873.4,11993.2,4050370
2011-03-11,11977,12087,11936.3,12044.4,3740400
2011-03-10,12211.4,12211.4,11924.5,11984.6,4723020
2011-03-09,12211.2,12293.7,12106.7,12213.1,3709520
2011-03-08,12085.8,12276.4,12039,12214.4,4531420
2011-03-07,12171.1,12268.9,12025.5,12090,3964730
2011-03-04,12258.9,12306.3,12056.8,12169.9,4223740
2011-03-03,12068,12317.8,12068,12258.2,4340470
2011-03-02,12057.3,12155,11970.1,12066.8,1025000
2011-03-01,12226.6,12304,12036,12058,1180420
2011-02-28,12130.2,12293.5,12112.3,12226.3,1252850
2011-02-25,12060.9,12202.2,12043.8,12130.5,3836030
2011-02-24,12104.6,12202.7,11960.6,12068.5,1222900
2011-02-23,12211.8,12289.8,12007.4,12105.8,1330340
2011-02-22,12389.7,12394.7,12143,12212.8,1322780
2011-02-21,            na,            na,            na,            na,            na
2011-02-18,12318.6,12418,12265.2,12391.3,1966450
2011-02-17,12287.8,12357.5,12216.8,12318.1,1966450
2011-02-16,12219.8,12338.4,12195.5,12288.2,1966450
2011-02-15,12266.8,12293.5,12146.3,12226.6,3926860
2011-02-14,12266.8,12327,12185.2,12268.2,3567040
2011-02-11,12227.8,12326.9,12138.4,12273.3,4219300
2011-02-10,12239.7,12291.4,12107.4,12229.3,4184610
2011-02-09,12229.6,12304.3,12135.9,12239.9,3922240
2011-02-08,12152.7,12258.9,12114.8,12233.2,3881530
2011-02-07,12092.4,12219.5,12003.3,12161.6,3902270
2011-02-04,12061.7,12125.4,12003.3,12092.2,3925950
2011-02-03,12040.7,12105.2,11958,12062.3,4370990
2011-02-02,12038.3,12104.1,11962.7,12042,4098260
2011-02-01,11892.5,12082.2,11892.5,12040.2,5164500
2011-01-31,11824.5,11951.1,11738.3,11891.9,4167160
2011-01-28,11990.4,12047.7,11775.6,11823.7,5618630
2011-01-27,11985.4,12066.7,11907.7,11989.8,4309190
2011-01-26,11978.9,12069.8,11903.3,11985.4,4730980
2011-01-25,11979.1,12072.2,11840.1,11977.2,4595380
2011-01-24,11873.5,12021.2,11826.6,11980.5,3902470
2011-01-21,11824.8,11960.3,11803,11871.8,4935320
2011-01-20,11823.7,11890.2,11700.7,11822.8,4935320
2011-01-19,11834.2,11922.9,11746.4,11825.3,4743710
2011-01-18,11783.8,11909.2,11740.8,11837.9,5284990
2011-01-17,            na,            na,            na,            na,            na
2011-01-14,11732.2,11827.1,11658.4,11787.4,4661590
2011-01-13,11753.7,11803.2,11666.3,11731.9,4310840
2011-01-12,11673.6,11814.6,11673.6,11755.4,4226940
2011-01-11,11638.5,11756.6,11601.6,11671.9,4050750
2011-01-10,11672.3,11698.3,11545.9,11637.5,4036450
2011-01-07,11696.9,11761.5,11578.6,11674.8,4963110
2011-01-06,11716.9,11795.8,11615.3,11697.3,4844100
2011-01-05,11688.8,11775.7,11610.3,11722.9,4764920
2011-01-04,11670.9,11766.9,11583,11691.2,4796420
2011-01-03,11577.4,11750.9,11577.4,11670.8,4286670
2010-12-31,11569.3,11612.8,11515.8,11577.5,1799770
2010-12-30,11585.8,11614.4,11535.5,11569.7,1970720
2010-12-29,11572.7,11655,11557.5,11585.4,2214380
2010-12-28,11554.8,11624.3,11514.9,11575.5,2478450
2010-12-27,11572.8,11597.4,11480.5,11555,1992470
2010-12-24,            na,            na,            na,            na,            na
2010-12-23,11559.1,11615.6,11514.5,11573.5,2515020
2010-12-22,11532.2,11601,11486.2,11559.5,1285590
2010-12-21,11478.4,11585.8,11455,11533.2,3479670
2010-12-20,11491.3,11561.6,11417.3,11478.1,3548140
2010-12-17,11499,11542.6,11421.5,11491.9,4632470
2010-12-16,11457.9,11553.5,11394.9,11499.3,4736820
2010-12-15,11475.6,11552.5,11416.6,11457.5,4407340
2010-12-14,11429.1,11543.9,11389.3,11476.5,4132350
2010-12-13,11406.2,11513.7,11369,11428.6,4361240
2010-12-10,11370.4,11446.7,11326,11410.3,4547310
2010-12-09,11370.4,11449.4,11293.8,11370.1,4522510
2010-12-08,11354.5,11441.6,11281.4,11372.5,4607590
2010-12-07,11363.9,11507.3,11327.7,11359.2,6970630
2010-12-06,11381.3,11422.7,11313.6,11362.2,3527370
2010-12-03,11361.8,11408.6,11280.6,11382.1,3735780
2010-12-02,11255.9,11404.4,11237.2,11362.4,4970800
2010-12-01,11007.3,11297.5,11007.3,11255.8,4548110
2010-11-30,11049.7,11083.2,10916.3,11006,4284700
2010-11-29,11083.8,11092.5,10906.5,11052.5,3673450
2010-11-26,11183.5,11183.5,11046.7,11092,1613820
2010-11-25,            na,            na,            na,            na,            na
2010-11-24,11037.4,11221.1,11037.4,11187.3,3384250
2010-11-23,11177.6,11177.6,10968.8,11036.4,4133070
2010-11-22,11201.6,11213.9,11044.4,11178.6,3689500
2010-11-19,11180.8,11238.5,11096.9,11203.6,3675390
2010-11-18,11010.5,11234.7,11010.5,11181.2,4687260
2010-11-17,11017.8,11091.7,10947.5,11007.9,3904780
2010-11-16,11194.7,11194.7,10949.9,11023.5,5116380
2010-11-15,11194,11314.4,11150,11202,3503370
2010-11-12,11281.3,11307.7,11114.1,11192.6,4213620
2010-11-11,11326.7,11350.3,11175.2,11283.1,3931120
2010-11-10,11342.8,11395.4,11239.7,11357,4561300
2010-11-09,11403.5,11453,11293.4,11346.8,4848040
2010-11-08,11439.6,11454.4,11324.3,11406.8,3937230
2010-11-05,11435.3,11505.8,11336.2,11444.1,5637460
2010-11-04,11216.7,11481,11216.7,11434.8,5695470
2010-11-03,11184.8,11261.2,11088.7,11215.1,4665480
2010-11-02,11125.3,11266.3,11125.3,11188.7,3866200
2010-11-01,11120.3,11257.6,11053.3,11124.6,4129180
2010-10-29,11120.5,11178.4,11028.1,11118.4,3537880
2010-10-28,11127.3,11217.3,11033.9,11114,4283460
2010-10-27,11168.4,11172.8,10986.7,11126.3,4335670
2010-10-26,11163.1,11221,11055.5,11169.5,4203680
2010-10-25,11133.4,11266.3,11127.3,11164.1,4221380
2010-10-22,11146.4,11192.1,11071.2,11132.6,3177890
2010-10-21,11105.2,11249.6,11038.8,11146.6,4625470
2010-10-20,10974.5,11176.1,10969.5,11108,5027880
2010-10-19,11139.6,11139.6,10897.6,10978.6,5600120
2010-10-18,11062.7,11184.9,11021.5,11143.7,4450050
2010-10-15,11096,11172.1,10985.3,11062.8,5724910
2010-10-14,11096.9,11148.2,10996.7,11096.9,4969410
2010-10-13,11022.8,11187.8,11014.2,11096.1,4969410
